player-1,player-2,avg
AT Carey,GJ Bailey,0
AT Carey,MJ Clarke,0
AT Carey,JM Mennie,0
AT Carey,JP Behrendorff,33.27272727
AT Carey,CL White,42
AT Carey,MG Johnson,0
AT Carey,JW Hastings,0
AT Carey,SD Heazlett,0
AT Carey,A Zampa,24.2962963
AT Carey,JA Richardson,16.36363636
AT Carey,SPD Smith,68.38888889
AT Carey,PJ Cummins,36.14814815
AT Carey,AJ Tye,35
AT Carey,KW Richardson,23.125
AT Carey,MG Neser,8
AT Carey,JA Burns,0
AT Carey,GJ Maxwell,61.32142857
AT Carey,JS Paris,0
AT Carey,AJ Turner,28.5
AT Carey,NM Coulter-Nile,40.27272727
AT Carey,GS Sandhu,0
AT Carey,PSP Handscomb,58.71428571
AT Carey,JP Faulkner,0
AT Carey,BJ Haddin,0
AT Carey,NM Lyon,30.5625
AT Carey,HWR Cartwright,0
AT Carey,DJ Worrall,0
AT Carey,TM Head,56.66666667
AT Carey,CP Tremain,0
MP Stoinis,GJ Bailey,79
MP Stoinis,MJ Clarke,0
MP Stoinis,JM Mennie,0
MP Stoinis,JP Behrendorff,21.88888889
MP Stoinis,CL White,36.33333333
MP Stoinis,MG Johnson,0
MP Stoinis,JW Hastings,38
MP Stoinis,SD Heazlett,150
MP Stoinis,A Zampa,26.03703704
MP Stoinis,JA Richardson,23.90909091
MP Stoinis,SPD Smith,53.15789474
MP Stoinis,PJ Cummins,34.96666667
MP Stoinis,AJ Tye,42.42857143
MP Stoinis,KW Richardson,20.125
MP Stoinis,MG Neser,15.5
MP Stoinis,JA Burns,6
MP Stoinis,GJ Maxwell,55.88888889
MP Stoinis,JS Paris,0
MP Stoinis,AJ Turner,49
MP Stoinis,NM Coulter-Nile,31.2
MP Stoinis,GS Sandhu,0
MP Stoinis,PSP Handscomb,52.77777778
MP Stoinis,JP Faulkner,76.5
MP Stoinis,BJ Haddin,0
MP Stoinis,NM Lyon,17.375
MP Stoinis,HWR Cartwright,33.5
MP Stoinis,DJ Worrall,0
MP Stoinis,TM Head,61.94736842
MP Stoinis,CP Tremain,0
GJ Bailey,MJ Clarke,0
GJ Bailey,JM Mennie,6
GJ Bailey,JP Behrendorff,0
GJ Bailey,CL White,0
GJ Bailey,MG Johnson,30
GJ Bailey,JW Hastings,45.35294118
GJ Bailey,SD Heazlett,0
GJ Bailey,A Zampa,33.64705882
GJ Bailey,JA Richardson,0
GJ Bailey,SPD Smith,70.93939394
GJ Bailey,PJ Cummins,25.36363636
GJ Bailey,AJ Tye,0
GJ Bailey,KW Richardson,32.5
GJ Bailey,MG Neser,0
GJ Bailey,JA Burns,60.83333333
GJ Bailey,GJ Maxwell,61.94736842
GJ Bailey,JS Paris,94
GJ Bailey,AJ Turner,0
GJ Bailey,NM Coulter-Nile,34.2
GJ Bailey,GS Sandhu,5
GJ Bailey,PSP Handscomb,0
GJ Bailey,JP Faulkner,42.68421053
GJ Bailey,BJ Haddin,35.25
GJ Bailey,NM Lyon,15.66666667
GJ Bailey,HWR Cartwright,0
GJ Bailey,DJ Worrall,36
GJ Bailey,TM Head,59.66666667
GJ Bailey,CP Tremain,15.75
MJ Clarke,JM Mennie,0
MJ Clarke,JP Behrendorff,0
MJ Clarke,CL White,0
MG Johnson,MJ Clarke,33.83333333
MJ Clarke,JW Hastings,0
SD Heazlett,MJ Clarke,0
A Zampa,MJ Clarke,0
JA Richardson,MJ Clarke,0
MJ Clarke,SPD Smith,94.83333333
MJ Clarke,PJ Cummins,19
MJ Clarke,AJ Tye,0
MJ Clarke,KW Richardson,0
MJ Clarke,MG Neser,0
JA Burns,MJ Clarke,0
MJ Clarke,GJ Maxwell,71.66666667
MJ Clarke,JS Paris,0
MJ Clarke,AJ Turner,0
MJ Clarke,NM Coulter-Nile,0
MJ Clarke,GS Sandhu,0
PSP Handscomb,MJ Clarke,0
MJ Clarke,JP Faulkner,37.6
BJ Haddin,MJ Clarke,44.5
MJ Clarke,NM Lyon,0
MJ Clarke,HWR Cartwright,0
MJ Clarke,DJ Worrall,0
TM Head,MJ Clarke,0
MJ Clarke,CP Tremain,0
JP Behrendorff,JM Mennie,0
JM Mennie,CL White,0
MG Johnson,JM Mennie,0
JM Mennie,JW Hastings,24
SD Heazlett,JM Mennie,0
A Zampa,JM Mennie,7.5
JA Richardson,JM Mennie,0
SPD Smith,JM Mennie,7.5
PJ Cummins,JM Mennie,0
AJ Tye,JM Mennie,0
KW Richardson,JM Mennie,0
JM Mennie,MG Neser,0
JA Burns,JM Mennie,0
GJ Maxwell,JM Mennie,0
JS Paris,JM Mennie,0
AJ Turner,JM Mennie,0
NM Coulter-Nile,JM Mennie,0
GS Sandhu,JM Mennie,0
PSP Handscomb,JM Mennie,0
JP Faulkner,JM Mennie,0
BJ Haddin,JM Mennie,0
NM Lyon,JM Mennie,0
HWR Cartwright,JM Mennie,0
DJ Worrall,JM Mennie,0
TM Head,JM Mennie,43.5
CP Tremain,JM Mennie,0.5
JP Behrendorff,CL White,0
MG Johnson,JP Behrendorff,0
JP Behrendorff,JW Hastings,0
SD Heazlett,JP Behrendorff,0
A Zampa,JP Behrendorff,1.5
JA Richardson,JP Behrendorff,1
JP Behrendorff,SPD Smith,44
PJ Cummins,JP Behrendorff,7.571428571
JP Behrendorff,AJ Tye,0
JP Behrendorff,KW Richardson,5.5
JP Behrendorff,MG Neser,0
JA Burns,JP Behrendorff,0
GJ Maxwell,JP Behrendorff,35.2
JS Paris,JP Behrendorff,0
JP Behrendorff,AJ Turner,21
JP Behrendorff,NM Coulter-Nile,28
JP Behrendorff,GS Sandhu,0
PSP Handscomb,JP Behrendorff,54.28571429
JP Faulkner,JP Behrendorff,0
BJ Haddin,JP Behrendorff,0
JP Behrendorff,NM Lyon,4.875
HWR Cartwright,JP Behrendorff,0
JP Behrendorff,DJ Worrall,0
TM Head,JP Behrendorff,0
JP Behrendorff,CP Tremain,0
MG Johnson,CL White,0
JW Hastings,CL White,0
SD Heazlett,CL White,0
A Zampa,CL White,10
JA Richardson,CL White,15
SPD Smith,CL White,51
PJ Cummins,CL White,8
AJ Tye,CL White,14.5
KW Richardson,CL White,0
MG Neser,CL White,0
JA Burns,CL White,0
GJ Maxwell,CL White,37
JS Paris,CL White,0
AJ Turner,CL White,0
NM Coulter-Nile,CL White,0
GS Sandhu,CL White,0
PSP Handscomb,CL White,0
JP Faulkner,CL White,35
BJ Haddin,CL White,42
NM Lyon,CL White,0
HWR Cartwright,CL White,0
DJ Worrall,CL White,0
TM Head,CL White,60.5
CP Tremain,CL White,0
MG Johnson,JW Hastings,0
SD Heazlett,MG Johnson,0
A Zampa,MG Johnson,0
JA Richardson,MG Johnson,0
MG Johnson,SPD Smith,59.5
MG Johnson,PJ Cummins,8
MG Johnson,AJ Tye,0
MG Johnson,KW Richardson,0
MG Johnson,MG Neser,0
JA Burns,MG Johnson,0
MG Johnson,GJ Maxwell,56.625
MG Johnson,JS Paris,0
MG Johnson,AJ Turner,0
MG Johnson,NM Coulter-Nile,0
MG Johnson,GS Sandhu,0
PSP Handscomb,MG Johnson,0
MG Johnson,JP Faulkner,18.5
BJ Haddin,MG Johnson,21.125
MG Johnson,NM Lyon,0
MG Johnson,HWR Cartwright,0
MG Johnson,DJ Worrall,0
TM Head,MG Johnson,0
MG Johnson,CP Tremain,0
SD Heazlett,JW Hastings,0
A Zampa,JW Hastings,17.7
JA Richardson,JW Hastings,0
SPD Smith,JW Hastings,43.57142857
PJ Cummins,JW Hastings,17
AJ Tye,JW Hastings,0
KW Richardson,JW Hastings,6.75
MG Neser,JW Hastings,0
JA Burns,JW Hastings,18
GJ Maxwell,JW Hastings,43.75
JS Paris,JW Hastings,0
AJ Turner,JW Hastings,0
NM Coulter-Nile,JW Hastings,0
GS Sandhu,JW Hastings,0
PSP Handscomb,JW Hastings,0
JP Faulkner,JW Hastings,11.625
BJ Haddin,JW Hastings,0
NM Lyon,JW Hastings,1
HWR Cartwright,JW Hastings,0
DJ Worrall,JW Hastings,19
TM Head,JW Hastings,35.5
CP Tremain,JW Hastings,16.66666667
SD Heazlett,A Zampa,0
SD Heazlett,JA Richardson,0
SD Heazlett,SPD Smith,0
SD Heazlett,PJ Cummins,40
SD Heazlett,AJ Tye,0
SD Heazlett,KW Richardson,0
SD Heazlett,MG Neser,0
SD Heazlett,JA Burns,0
SD Heazlett,GJ Maxwell,24
SD Heazlett,JS Paris,0
SD Heazlett,AJ Turner,0
SD Heazlett,NM Coulter-Nile,0
SD Heazlett,GS Sandhu,0
SD Heazlett,PSP Handscomb,11
SD Heazlett,JP Faulkner,29
SD Heazlett,BJ Haddin,0
SD Heazlett,NM Lyon,0
SD Heazlett,HWR Cartwright,0
SD Heazlett,DJ Worrall,0
SD Heazlett,TM Head,9
SD Heazlett,CP Tremain,0
JA Richardson,A Zampa,11
A Zampa,SPD Smith,39.89189189
A Zampa,PJ Cummins,6.548387097
A Zampa,AJ Tye,8.666666667
A Zampa,KW Richardson,5.833333333
A Zampa,MG Neser,0
JA Burns,A Zampa,0
A Zampa,GJ Maxwell,31.23333333
A Zampa,JS Paris,0
A Zampa,AJ Turner,14.33333333
A Zampa,NM Coulter-Nile,10.73333333
A Zampa,GS Sandhu,0
PSP Handscomb,A Zampa,33.625
A Zampa,JP Faulkner,10.27272727
BJ Haddin,A Zampa,0
A Zampa,NM Lyon,4.363636364
A Zampa,HWR Cartwright,6
A Zampa,DJ Worrall,6
TM Head,A Zampa,36.8
A Zampa,CP Tremain,10.5
JA Richardson,SPD Smith,31
JA Richardson,PJ Cummins,22
JA Richardson,AJ Tye,13
JA Richardson,KW Richardson,13
JA Richardson,MG Neser,7
JA Burns,JA Richardson,0
JA Richardson,GJ Maxwell,29.44444444
JA Richardson,JS Paris,0
JA Richardson,AJ Turner,35
JA Richardson,NM Coulter-Nile,0
JA Richardson,GS Sandhu,0
JA Richardson,PSP Handscomb,60.125
JA Richardson,JP Faulkner,0
JA Richardson,BJ Haddin,0
JA Richardson,NM Lyon,7.428571429
JA Richardson,HWR Cartwright,0
JA Richardson,DJ Worrall,0
JA Richardson,TM Head,40.25
JA Richardson,CP Tremain,0
PJ Cummins,SPD Smith,45.13953488
SPD Smith,AJ Tye,20
SPD Smith,KW Richardson,43.83333333
SPD Smith,MG Neser,0
JA Burns,SPD Smith,53.83333333
GJ Maxwell,SPD Smith,70.77083333
JS Paris,SPD Smith,97.5
SPD Smith,AJ Turner,82
SPD Smith,NM Coulter-Nile,43.75
SPD Smith,GS Sandhu,74.5
PSP Handscomb,SPD Smith,67.71428571
JP Faulkner,SPD Smith,64.78571429
BJ Haddin,SPD Smith,75.81818182
SPD Smith,NM Lyon,33.33333333
HWR Cartwright,SPD Smith,31
SPD Smith,DJ Worrall,60.33333333
TM Head,SPD Smith,74.11111111
SPD Smith,CP Tremain,41.5
PJ Cummins,AJ Tye,11
PJ Cummins,KW Richardson,3.857142857
PJ Cummins,MG Neser,0
JA Burns,PJ Cummins,25.16666667
GJ Maxwell,PJ Cummins,31.02380952
JS Paris,PJ Cummins,0
PJ Cummins,AJ Turner,14.6
PJ Cummins,NM Coulter-Nile,13.0625
PJ Cummins,GS Sandhu,0
PSP Handscomb,PJ Cummins,29.14285714
JP Faulkner,PJ Cummins,20.30769231
BJ Haddin,PJ Cummins,30.25
PJ Cummins,NM Lyon,8.875
HWR Cartwright,PJ Cummins,5.5
PJ Cummins,DJ Worrall,0
TM Head,PJ Cummins,43.38095238
PJ Cummins,CP Tremain,0
AJ Tye,KW Richardson,15
AJ Tye,MG Neser,25
JA Burns,AJ Tye,0
GJ Maxwell,AJ Tye,47
JS Paris,AJ Tye,0
AJ Turner,AJ Tye,0
AJ Tye,NM Coulter-Nile,0
AJ Tye,GS Sandhu,0
PSP Handscomb,AJ Tye,0
JP Faulkner,AJ Tye,0
BJ Haddin,AJ Tye,0
AJ Tye,NM Lyon,0
HWR Cartwright,AJ Tye,0
DJ Worrall,AJ Tye,0
TM Head,AJ Tye,37.42857143
CP Tremain,AJ Tye,0
KW Richardson,MG Neser,7
JA Burns,KW Richardson,0
GJ Maxwell,KW Richardson,44.58333333
JS Paris,KW Richardson,0
AJ Turner,KW Richardson,18.5
NM Coulter-Nile,KW Richardson,2.6
GS Sandhu,KW Richardson,0
PSP Handscomb,KW Richardson,16.5
JP Faulkner,KW Richardson,19
BJ Haddin,KW Richardson,0
KW Richardson,NM Lyon,5
HWR Cartwright,KW Richardson,1
DJ Worrall,KW Richardson,0
TM Head,KW Richardson,27.83333333
CP Tremain,KW Richardson,0
JA Burns,MG Neser,0
GJ Maxwell,MG Neser,68
JS Paris,MG Neser,0
AJ Turner,MG Neser,0
NM Coulter-Nile,MG Neser,0
GS Sandhu,MG Neser,0
PSP Handscomb,MG Neser,0
JP Faulkner,MG Neser,0
BJ Haddin,MG Neser,0
NM Lyon,MG Neser,5
HWR Cartwright,MG Neser,0
DJ Worrall,MG Neser,0
TM Head,MG Neser,38
CP Tremain,MG Neser,0
JA Burns,GJ Maxwell,52.33333333
JA Burns,JS Paris,0
JA Burns,AJ Turner,0
JA Burns,NM Coulter-Nile,45
JA Burns,GS Sandhu,0
JA Burns,PSP Handscomb,0
JA Burns,JP Faulkner,0
JA Burns,BJ Haddin,0
JA Burns,NM Lyon,0
JA Burns,HWR Cartwright,0
JA Burns,DJ Worrall,0
JA Burns,TM Head,0
JA Burns,CP Tremain,0
GJ Maxwell,JS Paris,16
GJ Maxwell,AJ Turner,41
GJ Maxwell,NM Coulter-Nile,30.42105263
GJ Maxwell,GS Sandhu,28.5
PSP Handscomb,GJ Maxwell,54.31578947
GJ Maxwell,JP Faulkner,48.36363636
BJ Haddin,GJ Maxwell,62
GJ Maxwell,NM Lyon,30.41176471
GJ Maxwell,HWR Cartwright,27.5
GJ Maxwell,DJ Worrall,0
TM Head,GJ Maxwell,57.66666667
GJ Maxwell,CP Tremain,0
JS Paris,AJ Turner,0
JS Paris,NM Coulter-Nile,0
JS Paris,GS Sandhu,0
PSP Handscomb,JS Paris,0
JS Paris,JP Faulkner,0.5
BJ Haddin,JS Paris,0
JS Paris,NM Lyon,0
JS Paris,HWR Cartwright,0
JS Paris,DJ Worrall,0
TM Head,JS Paris,0
JS Paris,CP Tremain,0
AJ Turner,NM Coulter-Nile,49
AJ Turner,GS Sandhu,0
PSP Handscomb,AJ Turner,111.3333333
JP Faulkner,AJ Turner,0
BJ Haddin,AJ Turner,0
AJ Turner,NM Lyon,21
HWR Cartwright,AJ Turner,0
DJ Worrall,AJ Turner,0
TM Head,AJ Turner,0
CP Tremain,AJ Turner,0
NM Coulter-Nile,GS Sandhu,0
PSP Handscomb,NM Coulter-Nile,24.625
JP Faulkner,NM Coulter-Nile,17
BJ Haddin,NM Coulter-Nile,0
NM Coulter-Nile,NM Lyon,8.4
HWR Cartwright,NM Coulter-Nile,6
DJ Worrall,NM Coulter-Nile,0
TM Head,NM Coulter-Nile,23.71428571
CP Tremain,NM Coulter-Nile,0
PSP Handscomb,GS Sandhu,0
JP Faulkner,GS Sandhu,22
BJ Haddin,GS Sandhu,27.5
GS Sandhu,NM Lyon,0
HWR Cartwright,GS Sandhu,0
DJ Worrall,GS Sandhu,0
TM Head,GS Sandhu,0
CP Tremain,GS Sandhu,0
PSP Handscomb,JP Faulkner,31.6
PSP Handscomb,BJ Haddin,0
PSP Handscomb,NM Lyon,28.45454545
PSP Handscomb,HWR Cartwright,0
PSP Handscomb,DJ Worrall,0
PSP Handscomb,TM Head,60.5
PSP Handscomb,CP Tremain,0
BJ Haddin,JP Faulkner,28.88888889
JP Faulkner,NM Lyon,6
JP Faulkner,HWR Cartwright,33
JP Faulkner,DJ Worrall,0
TM Head,JP Faulkner,44.1875
JP Faulkner,CP Tremain,0
BJ Haddin,NM Lyon,0
BJ Haddin,HWR Cartwright,0
BJ Haddin,DJ Worrall,0
BJ Haddin,TM Head,0
BJ Haddin,CP Tremain,0
HWR Cartwright,NM Lyon,0
DJ Worrall,NM Lyon,0
TM Head,NM Lyon,52.66666667
CP Tremain,NM Lyon,0
HWR Cartwright,DJ Worrall,0
TM Head,HWR Cartwright,23
HWR Cartwright,CP Tremain,0
TM Head,DJ Worrall,19.66666667
DJ Worrall,CP Tremain,0
TM Head,CP Tremain,36
