player-1,player-2,avg
Mohammad Amir,Wahab Riaz,12.52380952
Mohammad Hasnain,Wahab Riaz,0
Fakhar Zaman,Wahab Riaz,40.7
Shan Masood,Wahab Riaz,0
Faheem Ashraf,Wahab Riaz,0
Sohail Khan,Wahab Riaz,14
Asad Shafiq,Wahab Riaz,20.25
Usman Shinwari,Wahab Riaz,1.5
Younis Khan,Wahab Riaz,22.25
Babar Azam,Wahab Riaz,64.92307692
Mohammad Hafeez,Wahab Riaz,40.37037037
Nasir Jamshed,Wahab Riaz,29
Fawad Alam,Wahab Riaz,28
Mohammad Nawaz,Wahab Riaz,13.71428571
Sohaib Maqsood,Wahab Riaz,28.57142857
Mohammad Irfan,Wahab Riaz,9.615384615
Shahid Afridi,Wahab Riaz,30.33333333
Saad Nasim,Wahab Riaz,55
Sami Aslam,Wahab Riaz,27
Sharjeel Khan,Wahab Riaz,41.25
Anwar Ali,Wahab Riaz,16.57142857
Asif Ali,Wahab Riaz,34
Shah Afridi,Wahab Riaz,0
Azhar Ali,Wahab Riaz,44.90909091
Zulfiqar Babar,Wahab Riaz,8
Ahmed Shehzad,Wahab Riaz,29.92307692
Saeed Ajmal,Wahab Riaz,29.5
Shaheen Shah Afridi,Wahab Riaz,13.4
Hammad Azam,Wahab Riaz,0
Mohammad Rizwan,Wahab Riaz,26.93333333
Bilawal Bhatti,Wahab Riaz,0
Rahat Ali,Imam-ul-Haq,0
Rahat Ali,Haris Sohail,34.6
Kamran Akmal,Rahat Ali,0
Misbah-ul-Haq,Rahat Ali,52.25
Rahat Ali,Ehsan Adil,10.5
Rahat Ali,Imad Wasim,5
Rahat Ali,Hussain Talat,0
Rahat Ali,Junaid Khan,0.5
Rumman Raees,Rahat Ali,0
Rahat Ali,Hasan Ali,0
Rahat Ali,Mohammad Abbas,0
Rahat Ali,Abid Ali,0
Rahat Ali,Mohammad Amir,1
Rahat Ali,Mohammad Hasnain,0
Rahat Ali,Fakhar Zaman,0
Rahat Ali,Shan Masood,0
Rahat Ali,Faheem Ashraf,0
Sohail Khan,Rahat Ali,5
Rahat Ali,Asad Shafiq,0
Rahat Ali,Usman Shinwari,0
Rahat Ali,Younis Khan,38
Rahat Ali,Babar Azam,40
Mohammad Hafeez,Rahat Ali,44.25
Rahat Ali,Nasir Jamshed,1
Fawad Alam,Rahat Ali,7.5
Rahat Ali,Mohammad Nawaz,0
Rahat Ali,Sohaib Maqsood,16.25
Rahat Ali,Mohammad Irfan,0.75
Rahat Ali,Shahid Afridi,15.5
Saad Nasim,Rahat Ali,39
Sami Aslam,Rahat Ali,0
Rahat Ali,Sharjeel Khan,0
Rahat Ali,Anwar Ali,8
Rahat Ali,Asif Ali,0
Rahat Ali,Shah Afridi,0
Rahat Ali,Azhar Ali,41.125
Rahat Ali,Zulfiqar Babar,0
Rahat Ali,Ahmed Shehzad,32.1
Rahat Ali,Saeed Ajmal,0.5
Rahat Ali,Shaheen Shah Afridi,0
Rahat Ali,Hammad Azam,0
Rahat Ali,Mohammad Rizwan,29.125
Rahat Ali,Bilawal Bhatti,0
Imam-ul-Haq,Haris Sohail,83.58333333
Kamran Akmal,Imam-ul-Haq,0
Misbah-ul-Haq,Imam-ul-Haq,0
Ehsan Adil,Imam-ul-Haq,0
Imad Wasim,Imam-ul-Haq,62.04761905
Hussain Talat,Imam-ul-Haq,7
Junaid Khan,Imam-ul-Haq,65.3
Rumman Raees,Imam-ul-Haq,54
Hasan Ali,Imam-ul-Haq,58.95652174
Mohammad Abbas,Imam-ul-Haq,8.5
Abid Ali,Imam-ul-Haq,0
Mohammad Amir,Imam-ul-Haq,45.89473684
Imam-ul-Haq,Mohammad Hasnain,17.33333333
Fakhar Zaman,Imam-ul-Haq,93.5483871
Shan Masood,Imam-ul-Haq,41.33333333
Faheem Ashraf,Imam-ul-Haq,55.66666667
Sohail Khan,Imam-ul-Haq,0
Asad Shafiq,Imam-ul-Haq,0
Usman Shinwari,Imam-ul-Haq,50.46153846
Younis Khan,Imam-ul-Haq,0
Babar Azam,Imam-ul-Haq,93.90625
Mohammad Hafeez,Imam-ul-Haq,68.6
Nasir Jamshed,Imam-ul-Haq,0
Fawad Alam,Imam-ul-Haq,0
Mohammad Nawaz,Imam-ul-Haq,79
Sohaib Maqsood,Imam-ul-Haq,0
Mohammad Irfan,Imam-ul-Haq,0
Imam-ul-Haq,Shahid Afridi,0
Saad Nasim,Imam-ul-Haq,0
Sami Aslam,Imam-ul-Haq,0
Sharjeel Khan,Imam-ul-Haq,0
Anwar Ali,Imam-ul-Haq,0
Asif Ali,Imam-ul-Haq,84.92857143
Shah Afridi,Imam-ul-Haq,16
Azhar Ali,Imam-ul-Haq,8
Zulfiqar Babar,Imam-ul-Haq,0
Imam-ul-Haq,Ahmed Shehzad,0
Saeed Ajmal,Imam-ul-Haq,0
Shaheen Shah Afridi,Imam-ul-Haq,56.86666667
Hammad Azam,Imam-ul-Haq,0
Mohammad Rizwan,Imam-ul-Haq,54.2
Bilawal Bhatti,Imam-ul-Haq,0
Kamran Akmal,Haris Sohail,0
Misbah-ul-Haq,Haris Sohail,62.57142857
Ehsan Adil,Haris Sohail,23.75
Imad Wasim,Haris Sohail,67.92307692
Hussain Talat,Haris Sohail,0
Junaid Khan,Haris Sohail,50.42857143
Rumman Raees,Haris Sohail,59
Hasan Ali,Haris Sohail,31.2
Mohammad Abbas,Haris Sohail,88.33333333
Abid Ali,Haris Sohail,132.3333333
Mohammad Amir,Haris Sohail,50.66666667
Mohammad Hasnain,Haris Sohail,20
Fakhar Zaman,Haris Sohail,74.91666667
Shan Masood,Haris Sohail,80.4
Faheem Ashraf,Haris Sohail,64.16666667
Sohail Khan,Haris Sohail,19
Asad Shafiq,Haris Sohail,90
Usman Shinwari,Haris Sohail,45.16666667
Younis Khan,Haris Sohail,22.75
Babar Azam,Haris Sohail,91.58333333
Mohammad Hafeez,Haris Sohail,73.14285714
Nasir Jamshed,Haris Sohail,14
Fawad Alam,Haris Sohail,55
Mohammad Nawaz,Haris Sohail,55
Sohaib Maqsood,Haris Sohail,35.4
Mohammad Irfan,Haris Sohail,13.2
Shahid Afridi,Haris Sohail,38.14285714
Saad Nasim,Haris Sohail,82
Sami Aslam,Haris Sohail,97
Sharjeel Khan,Haris Sohail,0
Anwar Ali,Haris Sohail,70.5
Asif Ali,Haris Sohail,59.33333333
Shah Afridi,Haris Sohail,0
Azhar Ali,Haris Sohail,135.6
Zulfiqar Babar,Haris Sohail,53
Ahmed Shehzad,Haris Sohail,41.71428571
Saeed Ajmal,Haris Sohail,47.5
Shaheen Shah Afridi,Haris Sohail,37.85714286
Hammad Azam,Haris Sohail,70.5
Mohammad Rizwan,Haris Sohail,94.125
Bilawal Bhatti,Haris Sohail,19
Kamran Akmal,Misbah-ul-Haq,0
Kamran Akmal,Ehsan Adil,0
Kamran Akmal,Imad Wasim,39
Kamran Akmal,Hussain Talat,0
Kamran Akmal,Junaid Khan,10.5
Kamran Akmal,Rumman Raees,0
Kamran Akmal,Hasan Ali,22.66666667
Kamran Akmal,Mohammad Abbas,0
Kamran Akmal,Abid Ali,0
Kamran Akmal,Mohammad Amir,22.66666667
Kamran Akmal,Mohammad Hasnain,0
Kamran Akmal,Fakhar Zaman,0
Kamran Akmal,Shan Masood,0
Kamran Akmal,Faheem Ashraf,0
Kamran Akmal,Sohail Khan,0
Kamran Akmal,Asad Shafiq,0
Kamran Akmal,Usman Shinwari,0
Kamran Akmal,Younis Khan,0
Kamran Akmal,Babar Azam,74
Kamran Akmal,Mohammad Hafeez,89.66666667
Kamran Akmal,Nasir Jamshed,0
Kamran Akmal,Fawad Alam,0
Kamran Akmal,Mohammad Nawaz,0
Kamran Akmal,Sohaib Maqsood,0
Kamran Akmal,Mohammad Irfan,0
Kamran Akmal,Shahid Afridi,0
Kamran Akmal,Saad Nasim,0
Kamran Akmal,Sami Aslam,0
Kamran Akmal,Sharjeel Khan,0
Kamran Akmal,Anwar Ali,0
Kamran Akmal,Asif Ali,0
Kamran Akmal,Shah Afridi,0
Kamran Akmal,Azhar Ali,0
Kamran Akmal,Zulfiqar Babar,0
Kamran Akmal,Ahmed Shehzad,47.66666667
Kamran Akmal,Saeed Ajmal,0
Kamran Akmal,Shaheen Shah Afridi,0
Kamran Akmal,Hammad Azam,0
Kamran Akmal,Mohammad Rizwan,0
Kamran Akmal,Bilawal Bhatti,0
Misbah-ul-Haq,Ehsan Adil,49.5
Misbah-ul-Haq,Imad Wasim,0
Misbah-ul-Haq,Hussain Talat,0
Misbah-ul-Haq,Junaid Khan,0
Misbah-ul-Haq,Rumman Raees,0
Misbah-ul-Haq,Hasan Ali,0
Misbah-ul-Haq,Mohammad Abbas,0
Misbah-ul-Haq,Abid Ali,0
Misbah-ul-Haq,Mohammad Amir,0
Misbah-ul-Haq,Mohammad Hasnain,0
Misbah-ul-Haq,Fakhar Zaman,0
Misbah-ul-Haq,Shan Masood,0
Misbah-ul-Haq,Faheem Ashraf,0
Misbah-ul-Haq,Sohail Khan,51
Misbah-ul-Haq,Asad Shafiq,0
Misbah-ul-Haq,Usman Shinwari,0
Misbah-ul-Haq,Younis Khan,67
Misbah-ul-Haq,Babar Azam,0
Misbah-ul-Haq,Mohammad Hafeez,94.5
Misbah-ul-Haq,Nasir Jamshed,40.5
Misbah-ul-Haq,Fawad Alam,0
Misbah-ul-Haq,Mohammad Nawaz,0
Misbah-ul-Haq,Sohaib Maqsood,65.5
Misbah-ul-Haq,Mohammad Irfan,53.33333333
Misbah-ul-Haq,Shahid Afridi,71.375
Misbah-ul-Haq,Saad Nasim,0
Misbah-ul-Haq,Sami Aslam,0
Misbah-ul-Haq,Sharjeel Khan,0
Misbah-ul-Haq,Anwar Ali,0
Misbah-ul-Haq,Asif Ali,0
Misbah-ul-Haq,Shah Afridi,0
Misbah-ul-Haq,Azhar Ali,0
Misbah-ul-Haq,Zulfiqar Babar,0
Misbah-ul-Haq,Ahmed Shehzad,74
Misbah-ul-Haq,Saeed Ajmal,0
Misbah-ul-Haq,Shaheen Shah Afridi,0
Misbah-ul-Haq,Hammad Azam,0
Misbah-ul-Haq,Mohammad Rizwan,0
Misbah-ul-Haq,Bilawal Bhatti,56
Imad Wasim,Ehsan Adil,0
Hussain Talat,Ehsan Adil,0
Junaid Khan,Ehsan Adil,0
Rumman Raees,Ehsan Adil,0
Hasan Ali,Ehsan Adil,0
Mohammad Abbas,Ehsan Adil,0
Abid Ali,Ehsan Adil,0
Mohammad Amir,Ehsan Adil,0
Ehsan Adil,Mohammad Hasnain,0
Fakhar Zaman,Ehsan Adil,0
Shan Masood,Ehsan Adil,0
Faheem Ashraf,Ehsan Adil,0
Sohail Khan,Ehsan Adil,9.5
Asad Shafiq,Ehsan Adil,0
Usman Shinwari,Ehsan Adil,0
Younis Khan,Ehsan Adil,13.5
Babar Azam,Ehsan Adil,0
Mohammad Hafeez,Ehsan Adil,46.5
Nasir Jamshed,Ehsan Adil,0
Fawad Alam,Ehsan Adil,0
Mohammad Nawaz,Ehsan Adil,0
Sohaib Maqsood,Ehsan Adil,22
Mohammad Irfan,Ehsan Adil,4
Ehsan Adil,Shahid Afridi,33.25
Saad Nasim,Ehsan Adil,0
Sami Aslam,Ehsan Adil,0
Sharjeel Khan,Ehsan Adil,0
Anwar Ali,Ehsan Adil,0
Asif Ali,Ehsan Adil,0
Shah Afridi,Ehsan Adil,0
Azhar Ali,Ehsan Adil,0
Zulfiqar Babar,Ehsan Adil,0
Ehsan Adil,Ahmed Shehzad,40
Saeed Ajmal,Ehsan Adil,0
Shaheen Shah Afridi,Ehsan Adil,0
Hammad Azam,Ehsan Adil,0
Mohammad Rizwan,Ehsan Adil,0
Bilawal Bhatti,Ehsan Adil,8
Imad Wasim,Hussain Talat,0
Imad Wasim,Junaid Khan,17.16666667
Rumman Raees,Imad Wasim,6.666666667
Imad Wasim,Hasan Ali,19.18181818
Imad Wasim,Mohammad Abbas,32.33333333
Imad Wasim,Abid Ali,64.33333333
Imad Wasim,Mohammad Amir,22.24137931
Imad Wasim,Mohammad Hasnain,25.6
Imad Wasim,Fakhar Zaman,57.28
Imad Wasim,Shan Masood,50.4
Imad Wasim,Faheem Ashraf,19.875
Sohail Khan,Imad Wasim,4
Imad Wasim,Asad Shafiq,21.66666667
Imad Wasim,Usman Shinwari,17.66666667
Imad Wasim,Younis Khan,0
Imad Wasim,Babar Azam,72.07142857
Mohammad Hafeez,Imad Wasim,45.65789474
Imad Wasim,Nasir Jamshed,0
Fawad Alam,Imad Wasim,0
Imad Wasim,Mohammad Nawaz,33.375
Imad Wasim,Sohaib Maqsood,11
Imad Wasim,Mohammad Irfan,19.71428571
Imad Wasim,Shahid Afridi,0
Saad Nasim,Imad Wasim,0
Sami Aslam,Imad Wasim,72.5
Imad Wasim,Sharjeel Khan,61.33333333
Imad Wasim,Anwar Ali,10.75
Imad Wasim,Asif Ali,52.25
Imad Wasim,Shah Afridi,0
Imad Wasim,Azhar Ali,53.2
Imad Wasim,Zulfiqar Babar,0
Imad Wasim,Ahmed Shehzad,37.91666667
Imad Wasim,Saeed Ajmal,0
Imad Wasim,Shaheen Shah Afridi,30.54545455
Imad Wasim,Hammad Azam,0
Imad Wasim,Mohammad Rizwan,44.23809524
Imad Wasim,Bilawal Bhatti,0
Hussain Talat,Junaid Khan,0
Rumman Raees,Hussain Talat,0
Hasan Ali,Hussain Talat,61
Mohammad Abbas,Hussain Talat,0
Hussain Talat,Abid Ali,0
Hussain Talat,Mohammad Amir,0
Hussain Talat,Mohammad Hasnain,0
Fakhar Zaman,Hussain Talat,28
Shan Masood,Hussain Talat,0
Faheem Ashraf,Hussain Talat,2
Sohail Khan,Hussain Talat,0
Asad Shafiq,Hussain Talat,0
Usman Shinwari,Hussain Talat,0
Hussain Talat,Younis Khan,0
Hussain Talat,Babar Azam,14
Mohammad Hafeez,Hussain Talat,11
Nasir Jamshed,Hussain Talat,0
Fawad Alam,Hussain Talat,0
Mohammad Nawaz,Hussain Talat,0
Sohaib Maqsood,Hussain Talat,0
Mohammad Irfan,Hussain Talat,0
Hussain Talat,Shahid Afridi,0
Saad Nasim,Hussain Talat,0
Sami Aslam,Hussain Talat,0
Sharjeel Khan,Hussain Talat,0
Anwar Ali,Hussain Talat,0
Asif Ali,Hussain Talat,0
Shah Afridi,Hussain Talat,0
Azhar Ali,Hussain Talat,0
Hussain Talat,Zulfiqar Babar,0
Hussain Talat,Ahmed Shehzad,0
Saeed Ajmal,Hussain Talat,0
Shaheen Shah Afridi,Hussain Talat,3
Hammad Azam,Hussain Talat,0
Hussain Talat,Mohammad Rizwan,0
Bilawal Bhatti,Hussain Talat,0
Rumman Raees,Junaid Khan,0
Hasan Ali,Junaid Khan,4.473684211
Mohammad Abbas,Junaid Khan,0
Abid Ali,Junaid Khan,56
Mohammad Amir,Junaid Khan,5.4
Junaid Khan,Mohammad Hasnain,1.666666667
Fakhar Zaman,Junaid Khan,50.26666667
Shan Masood,Junaid Khan,19
Faheem Ashraf,Junaid Khan,5.6
Sohail Khan,Junaid Khan,0
Asad Shafiq,Junaid Khan,9
Usman Shinwari,Junaid Khan,1.833333333
Younis Khan,Junaid Khan,0
Babar Azam,Junaid Khan,51.76190476
Mohammad Hafeez,Junaid Khan,26.36842105
Nasir Jamshed,Junaid Khan,0
Fawad Alam,Junaid Khan,7.333333333
Mohammad Nawaz,Junaid Khan,5.5
Sohaib Maqsood,Junaid Khan,0
Mohammad Irfan,Junaid Khan,0
Junaid Khan,Shahid Afridi,0
Saad Nasim,Junaid Khan,34.33333333
Sami Aslam,Junaid Khan,49
Sharjeel Khan,Junaid Khan,58
Anwar Ali,Junaid Khan,0
Asif Ali,Junaid Khan,28.5
Shah Afridi,Junaid Khan,0
Azhar Ali,Junaid Khan,44.88888889
Zulfiqar Babar,Junaid Khan,5
Junaid Khan,Ahmed Shehzad,4
Saeed Ajmal,Junaid Khan,0
Shaheen Shah Afridi,Junaid Khan,8
Hammad Azam,Junaid Khan,0
Mohammad Rizwan,Junaid Khan,23.9
Bilawal Bhatti,Junaid Khan,0
Rumman Raees,Hasan Ali,11.625
Rumman Raees,Mohammad Abbas,0
Rumman Raees,Abid Ali,0
Rumman Raees,Mohammad Amir,11
Rumman Raees,Mohammad Hasnain,0
Rumman Raees,Fakhar Zaman,38.875
Rumman Raees,Shan Masood,0
Rumman Raees,Faheem Ashraf,14.16666667
Rumman Raees,Sohail Khan,0
Rumman Raees,Asad Shafiq,0
Rumman Raees,Usman Shinwari,0
Rumman Raees,Younis Khan,0
Rumman Raees,Babar Azam,36.66666667
Rumman Raees,Mohammad Hafeez,31.11111111
Rumman Raees,Nasir Jamshed,0
Rumman Raees,Fawad Alam,0
Rumman Raees,Mohammad Nawaz,28
Rumman Raees,Sohaib Maqsood,0
Rumman Raees,Mohammad Irfan,0
Rumman Raees,Shahid Afridi,0
Rumman Raees,Saad Nasim,0
Rumman Raees,Sami Aslam,0
Rumman Raees,Sharjeel Khan,0
Rumman Raees,Anwar Ali,0
Rumman Raees,Asif Ali,0
Rumman Raees,Shah Afridi,0
Rumman Raees,Azhar Ali,27.5
Rumman Raees,Zulfiqar Babar,0
Rumman Raees,Ahmed Shehzad,4
Rumman Raees,Saeed Ajmal,0
Rumman Raees,Shaheen Shah Afridi,0
Rumman Raees,Hammad Azam,0
Rumman Raees,Mohammad Rizwan,0
Rumman Raees,Bilawal Bhatti,0
Hasan Ali,Mohammad Abbas,0
Hasan Ali,Abid Ali,16
Hasan Ali,Mohammad Amir,9.65625
Hasan Ali,Mohammad Hasnain,20
Hasan Ali,Fakhar Zaman,46.28125
Hasan Ali,Shan Masood,0
Hasan Ali,Faheem Ashraf,15.13333333
Sohail Khan,Hasan Ali,0
Hasan Ali,Asad Shafiq,9
Hasan Ali,Usman Shinwari,1
Hasan Ali,Younis Khan,0
Hasan Ali,Babar Azam,50.8
Mohammad Hafeez,Hasan Ali,39.14705882
Hasan Ali,Nasir Jamshed,0
Fawad Alam,Hasan Ali,0
Hasan Ali,Mohammad Nawaz,15.91666667
Hasan Ali,Sohaib Maqsood,0
Hasan Ali,Mohammad Irfan,9
Hasan Ali,Shahid Afridi,0
Saad Nasim,Hasan Ali,0
Sami Aslam,Hasan Ali,15.33333333
Hasan Ali,Sharjeel Khan,49.15384615
Hasan Ali,Anwar Ali,0
Hasan Ali,Asif Ali,30.38461538
Hasan Ali,Shah Afridi,0
Hasan Ali,Azhar Ali,31.73684211
Hasan Ali,Zulfiqar Babar,0
Hasan Ali,Ahmed Shehzad,18.83333333
Hasan Ali,Saeed Ajmal,0
Hasan Ali,Shaheen Shah Afridi,19.9
Hasan Ali,Hammad Azam,0
Hasan Ali,Mohammad Rizwan,14.5
Hasan Ali,Bilawal Bhatti,0
Mohammad Abbas,Abid Ali,0
Mohammad Abbas,Mohammad Amir,0
Mohammad Abbas,Mohammad Hasnain,0
Fakhar Zaman,Mohammad Abbas,0
Mohammad Abbas,Shan Masood,36.33333333
Mohammad Abbas,Faheem Ashraf,21
Sohail Khan,Mohammad Abbas,0
Mohammad Abbas,Asad Shafiq,0
Mohammad Abbas,Usman Shinwari,0
Mohammad Abbas,Younis Khan,0
Mohammad Abbas,Babar Azam,0
Mohammad Hafeez,Mohammad Abbas,0
Nasir Jamshed,Mohammad Abbas,0
Fawad Alam,Mohammad Abbas,0
Mohammad Abbas,Mohammad Nawaz,0
Mohammad Abbas,Sohaib Maqsood,0
Mohammad Abbas,Mohammad Irfan,0
Mohammad Abbas,Shahid Afridi,0
Saad Nasim,Mohammad Abbas,0
Sami Aslam,Mohammad Abbas,0
Mohammad Abbas,Sharjeel Khan,0
Anwar Ali,Mohammad Abbas,0
Mohammad Abbas,Asif Ali,0
Mohammad Abbas,Shah Afridi,0
Mohammad Abbas,Azhar Ali,0
Mohammad Abbas,Zulfiqar Babar,0
Mohammad Abbas,Ahmed Shehzad,0
Saeed Ajmal,Mohammad Abbas,0
Shaheen Shah Afridi,Mohammad Abbas,0
Mohammad Abbas,Hammad Azam,0
Mohammad Abbas,Mohammad Rizwan,42.33333333
Mohammad Abbas,Bilawal Bhatti,0
Mohammad Amir,Abid Ali,74
Abid Ali,Mohammad Hasnain,72.5
Fakhar Zaman,Abid Ali,77.5
Shan Masood,Abid Ali,81
Faheem Ashraf,Abid Ali,0
Sohail Khan,Abid Ali,0
Asad Shafiq,Abid Ali,0
Usman Shinwari,Abid Ali,64
Younis Khan,Abid Ali,0
Babar Azam,Abid Ali,95
Mohammad Hafeez,Abid Ali,5
Nasir Jamshed,Abid Ali,0
Fawad Alam,Abid Ali,0
Mohammad Nawaz,Abid Ali,74
Sohaib Maqsood,Abid Ali,0
Mohammad Irfan,Abid Ali,0
Abid Ali,Shahid Afridi,0
Saad Nasim,Abid Ali,0
Sami Aslam,Abid Ali,0
Sharjeel Khan,Abid Ali,0
Anwar Ali,Abid Ali,0
Asif Ali,Abid Ali,27
Shah Afridi,Abid Ali,0
Azhar Ali,Abid Ali,0
Zulfiqar Babar,Abid Ali,0
Abid Ali,Ahmed Shehzad,0
Saeed Ajmal,Abid Ali,0
Shaheen Shah Afridi,Abid Ali,24
Hammad Azam,Abid Ali,0
Mohammad Rizwan,Abid Ali,114
Bilawal Bhatti,Abid Ali,0
Mohammad Amir,Mohammad Hasnain,0
Fakhar Zaman,Mohammad Amir,47.29166667
Shan Masood,Mohammad Amir,40
Faheem Ashraf,Mohammad Amir,18.55555556
Sohail Khan,Mohammad Amir,0
Asad Shafiq,Mohammad Amir,11
Usman Shinwari,Mohammad Amir,3.428571429
Younis Khan,Mohammad Amir,0
Babar Azam,Mohammad Amir,52.55813953
Mohammad Hafeez,Mohammad Amir,38.12903226
Nasir Jamshed,Mohammad Amir,0
Fawad Alam,Mohammad Amir,0
Mohammad Nawaz,Mohammad Amir,21
Sohaib Maqsood,Mohammad Amir,10
Mohammad Irfan,Mohammad Amir,0.5
Mohammad Amir,Shahid Afridi,0
Saad Nasim,Mohammad Amir,0
Sami Aslam,Mohammad Amir,36.5
Sharjeel Khan,Mohammad Amir,55.41666667
Anwar Ali,Mohammad Amir,16
Asif Ali,Mohammad Amir,20
Shah Afridi,Mohammad Amir,0
Azhar Ali,Mohammad Amir,27.26315789
Zulfiqar Babar,Mohammad Amir,0
Mohammad Amir,Ahmed Shehzad,20.33333333
Saeed Ajmal,Mohammad Amir,0
Shaheen Shah Afridi,Mohammad Amir,1.666666667
Hammad Azam,Mohammad Amir,0
Mohammad Rizwan,Mohammad Amir,14.66666667
Bilawal Bhatti,Mohammad Amir,0
Fakhar Zaman,Mohammad Hasnain,42.5
Shan Masood,Mohammad Hasnain,7
Faheem Ashraf,Mohammad Hasnain,14
Sohail Khan,Mohammad Hasnain,0
Asad Shafiq,Mohammad Hasnain,0
Usman Shinwari,Mohammad Hasnain,3
Younis Khan,Mohammad Hasnain,0
Babar Azam,Mohammad Hasnain,111.5
Mohammad Hafeez,Mohammad Hasnain,43.5
Nasir Jamshed,Mohammad Hasnain,0
Fawad Alam,Mohammad Hasnain,0
Mohammad Nawaz,Mohammad Hasnain,0
Sohaib Maqsood,Mohammad Hasnain,0
Mohammad Irfan,Mohammad Hasnain,0
Shahid Afridi,Mohammad Hasnain,0
Saad Nasim,Mohammad Hasnain,0
Sami Aslam,Mohammad Hasnain,0
Sharjeel Khan,Mohammad Hasnain,0
Anwar Ali,Mohammad Hasnain,0
Asif Ali,Mohammad Hasnain,33.5
Shah Afridi,Mohammad Hasnain,0
Azhar Ali,Mohammad Hasnain,0
Zulfiqar Babar,Mohammad Hasnain,0
Ahmed Shehzad,Mohammad Hasnain,0
Saeed Ajmal,Mohammad Hasnain,0
Shaheen Shah Afridi,Mohammad Hasnain,47
Hammad Azam,Mohammad Hasnain,0
Mohammad Rizwan,Mohammad Hasnain,73
Bilawal Bhatti,Mohammad Hasnain,0
Fakhar Zaman,Shan Masood,0
Fakhar Zaman,Faheem Ashraf,64.35294118
Sohail Khan,Fakhar Zaman,0
Fakhar Zaman,Asad Shafiq,0
Fakhar Zaman,Usman Shinwari,58.76923077
Fakhar Zaman,Younis Khan,0
Fakhar Zaman,Babar Azam,87.30232558
Mohammad Hafeez,Fakhar Zaman,60.76666667
Nasir Jamshed,Fakhar Zaman,0
Fawad Alam,Fakhar Zaman,0
Fakhar Zaman,Mohammad Nawaz,43.5
Fakhar Zaman,Sohaib Maqsood,0
Fakhar Zaman,Mohammad Irfan,0
Fakhar Zaman,Shahid Afridi,0
Saad Nasim,Fakhar Zaman,0
Sami Aslam,Fakhar Zaman,0
Fakhar Zaman,Sharjeel Khan,0
Anwar Ali,Fakhar Zaman,0
Fakhar Zaman,Asif Ali,75.46666667
Fakhar Zaman,Shah Afridi,88
Fakhar Zaman,Azhar Ali,86.66666667
Fakhar Zaman,Zulfiqar Babar,0
Fakhar Zaman,Ahmed Shehzad,31
Saeed Ajmal,Fakhar Zaman,0
Shaheen Shah Afridi,Fakhar Zaman,26.4375
Fakhar Zaman,Hammad Azam,0
Fakhar Zaman,Mohammad Rizwan,64
Fakhar Zaman,Bilawal Bhatti,0
Shan Masood,Faheem Ashraf,50.5
Sohail Khan,Shan Masood,0
Shan Masood,Asad Shafiq,0
Shan Masood,Usman Shinwari,19.33333333
Shan Masood,Younis Khan,0
Shan Masood,Babar Azam,0
Mohammad Hafeez,Shan Masood,0
Nasir Jamshed,Shan Masood,0
Fawad Alam,Shan Masood,0
Shan Masood,Mohammad Nawaz,0
Shan Masood,Sohaib Maqsood,0
Shan Masood,Mohammad Irfan,0
Shan Masood,Shahid Afridi,0
Saad Nasim,Shan Masood,0
Sami Aslam,Shan Masood,0
Shan Masood,Sharjeel Khan,0
Anwar Ali,Shan Masood,0
Shan Masood,Asif Ali,0
Shan Masood,Shah Afridi,0
Shan Masood,Azhar Ali,0
Shan Masood,Zulfiqar Babar,0
Shan Masood,Ahmed Shehzad,0
Saeed Ajmal,Shan Masood,0
Shaheen Shah Afridi,Shan Masood,0
Shan Masood,Hammad Azam,0
Shan Masood,Mohammad Rizwan,68.4
Shan Masood,Bilawal Bhatti,0
Sohail Khan,Faheem Ashraf,0
Asad Shafiq,Faheem Ashraf,0
Faheem Ashraf,Usman Shinwari,3.714285714
Faheem Ashraf,Younis Khan,0
Faheem Ashraf,Babar Azam,26.88888889
Mohammad Hafeez,Faheem Ashraf,33.45454545
Nasir Jamshed,Faheem Ashraf,0
Fawad Alam,Faheem Ashraf,0
Mohammad Nawaz,Faheem Ashraf,46
Sohaib Maqsood,Faheem Ashraf,0
Faheem Ashraf,Mohammad Irfan,0
Faheem Ashraf,Shahid Afridi,0
Saad Nasim,Faheem Ashraf,0
Sami Aslam,Faheem Ashraf,0
Sharjeel Khan,Faheem Ashraf,0
Anwar Ali,Faheem Ashraf,0
Asif Ali,Faheem Ashraf,35
Shah Afridi,Faheem Ashraf,0
Faheem Ashraf,Azhar Ali,23.75
Faheem Ashraf,Zulfiqar Babar,0
Faheem Ashraf,Ahmed Shehzad,0
Saeed Ajmal,Faheem Ashraf,0
Shaheen Shah Afridi,Faheem Ashraf,8
Faheem Ashraf,Hammad Azam,0
Faheem Ashraf,Mohammad Rizwan,78.5
Faheem Ashraf,Bilawal Bhatti,0
Sohail Khan,Asad Shafiq,0
Sohail Khan,Usman Shinwari,0
Sohail Khan,Younis Khan,28
Sohail Khan,Babar Azam,117
Sohail Khan,Mohammad Hafeez,0
Sohail Khan,Nasir Jamshed,4
Sohail Khan,Fawad Alam,0
Sohail Khan,Mohammad Nawaz,4
Sohail Khan,Sohaib Maqsood,21.5
Sohail Khan,Mohammad Irfan,5.25
Sohail Khan,Shahid Afridi,21
Sohail Khan,Saad Nasim,0
Sohail Khan,Sami Aslam,0
Sohail Khan,Sharjeel Khan,38
