,player-1,player-2,avg
248,LR Johnson,LMP Simmons,0.0
249,LR Johnson,KOA Powell,0.0
250,LR Johnson,JO Holder,18.333333333333332
251,LR Johnson,SO Dowrich,0.0
252,LR Johnson,JE Taylor,1.5
253,LR Johnson,DR Smith,37.333333333333336
254,LR Johnson,SO Hetmyer,0.0
255,LR Johnson,KAJ Roach,0.0
256,LR Johnson,KMA Paul,0.0
257,LR Johnson,SJ Benn,0.5
258,LR Johnson,MN Samuels,46.333333333333336
259,LR Johnson,JN Mohammed,0.0
260,LR Johnson,K Pierre,0.0
261,LR Johnson,AS Joseph,0.0
262,LR Johnson,J Blackwood,0.0
263,LR Johnson,N Pooran,0.0
264,LR Johnson,O Thomas,0.0
265,DM Bravo,ST Gabriel,20.7
266,DM Bravo,ADS Fletcher,38.3
267,DM Bravo,R Powell,24.0
268,DM Bravo,N Deonarine,0.0
269,DM Bravo,KA Hope,0.0
270,DM Bravo,HR Walsh,34.5
271,DM Bravo,SW Ambris,57.125
272,DM Bravo,J Charles,55.583333333333336
273,DM Bravo,DJG Sammy,84.0
274,DM Bravo,AR Nurse,28.3
275,DM Bravo,AD Russell,43.2
276,DM Bravo,RR Beaton,0.0
277,DM Bravo,RA Reifer,8.0
278,DM Bravo,D Ramdin,53.142857142857146
279,DM Bravo,C Hemraj,24.5
280,DM Bravo,ML Cummins,0.0
281,DM Bravo,CAK Walton,0.0
282,DM Bravo,BA King,0.0
283,DM Bravo,OC McCoy,0.0
284,DM Bravo,E Lewis,64.0
285,DM Bravo,RL Chase,34.63636363636363
286,DM Bravo,V Permaul,0.0
287,DM Bravo,D Bishoo,29.142857142857142
288,DM Bravo,R Shepherd,0.0
289,DM Bravo,JD Campbell,78.0
290,DM Bravo,KC Brathwaite,58.333333333333336
291,DM Bravo,SD Hope,90.23529411764706
292,DM Bravo,NO Miller,0.0
293,DM Bravo,CH Gayle,89.375
294,DM Bravo,CR Brathwaite,42.11764705882353
295,DM Bravo,KA Pollard,52.30769230769231
296,DM Bravo,FA Allen,21.166666666666668
297,DM Bravo,R Rampaul,14.0
298,DM Bravo,LMP Simmons,100.5
299,DM Bravo,KOA Powell,29.0
300,DM Bravo,JO Holder,37.464285714285715
301,DM Bravo,SO Dowrich,7.0
302,DM Bravo,JE Taylor,28.625
303,DM Bravo,DR Smith,45.0
304,DM Bravo,SO Hetmyer,47.333333333333336
305,DM Bravo,KAJ Roach,11.555555555555555
306,DM Bravo,KMA Paul,46.0
307,DM Bravo,SJ Benn,35.18181818181818
308,DM Bravo,MN Samuels,64.33333333333333
309,DM Bravo,JN Mohammed,25.0
310,DM Bravo,K Pierre,0.0
311,DM Bravo,AS Joseph,28.6
312,DM Bravo,J Blackwood,18.0
313,DM Bravo,N Pooran,45.5
314,DM Bravo,O Thomas,27.75
315,ADS Fletcher,ST Gabriel,9.666666666666666
316,R Powell,ST Gabriel,25.5
317,N Deonarine,ST Gabriel,0.0
318,KA Hope,ST Gabriel,8.5
319,HR Walsh,ST Gabriel,0.0
320,SW Ambris,ST Gabriel,52.6
321,J Charles,ST Gabriel,17.0
322,DJG Sammy,ST Gabriel,0.0
323,AR Nurse,ST Gabriel,12.8125
324,AD Russell,ST Gabriel,10.5
325,RR Beaton,ST Gabriel,7.5
326,RA Reifer,ST Gabriel,0.0
327,D Ramdin,ST Gabriel,37.2
328,C Hemraj,ST Gabriel,0.0
329,ML Cummins,ST Gabriel,7.0
330,CAK Walton,ST Gabriel,12.0
331,BA King,ST Gabriel,0.0
332,OC McCoy,ST Gabriel,0.0
333,E Lewis,ST Gabriel,37.0
334,RL Chase,ST Gabriel,18.0
335,V Permaul,ST Gabriel,8.0
336,D Bishoo,ST Gabriel,5.8
337,R Shepherd,ST Gabriel,0.0
338,JD Campbell,ST Gabriel,179.0
339,KC Brathwaite,ST Gabriel,22.666666666666668
340,SD Hope,ST Gabriel,44.73684210526316
341,NO Miller,ST Gabriel,32.0
342,CH Gayle,ST Gabriel,22.4
343,CR Brathwaite,ST Gabriel,16.8
344,KA Pollard,ST Gabriel,25.6
345,FA Allen,ST Gabriel,18.0
346,R Rampaul,ST Gabriel,0.0
347,LMP Simmons,ST Gabriel,0.0
348,KOA Powell,ST Gabriel,17.428571428571427
349,JO Holder,ST Gabriel,19.083333333333332
350,SO Dowrich,ST Gabriel,6.0
351,JE Taylor,ST Gabriel,0.0
352,DR Smith,ST Gabriel,0.0
353,SO Hetmyer,ST Gabriel,30.4
354,KAJ Roach,ST Gabriel,0.25
355,KMA Paul,ST Gabriel,0.0
356,SJ Benn,ST Gabriel,6.714285714285714
357,MN Samuels,ST Gabriel,39.2
358,JN Mohammed,ST Gabriel,32.5
359,K Pierre,ST Gabriel,0.0
360,AS Joseph,ST Gabriel,9.4
361,J Blackwood,ST Gabriel,0.0
362,N Pooran,ST Gabriel,69.66666666666667
363,O Thomas,ST Gabriel,3.3333333333333335
364,ADS Fletcher,R Powell,0.0
365,N Deonarine,ADS Fletcher,0.0
366,ADS Fletcher,KA Hope,0.0
367,HR Walsh,ADS Fletcher,0.0
368,ADS Fletcher,SW Ambris,0.0
369,ADS Fletcher,J Charles,38.5
370,ADS Fletcher,DJG Sammy,0.0
371,AR Nurse,ADS Fletcher,0.0
372,AD Russell,ADS Fletcher,44.0
373,RR Beaton,ADS Fletcher,0.0
374,RA Reifer,ADS Fletcher,0.0
375,ADS Fletcher,D Ramdin,34.22222222222222
376,ADS Fletcher,C Hemraj,0.0
377,ADS Fletcher,ML Cummins,0.0
378,ADS Fletcher,CAK Walton,0.0
379,ADS Fletcher,BA King,0.0
380,ADS Fletcher,OC McCoy,0.0
381,E Lewis,ADS Fletcher,0.0
382,ADS Fletcher,RL Chase,0.0
383,ADS Fletcher,V Permaul,0.0
384,ADS Fletcher,D Bishoo,0.0
385,R Shepherd,ADS Fletcher,0.0
386,ADS Fletcher,JD Campbell,0.0
387,KC Brathwaite,ADS Fletcher,0.0
388,SD Hope,ADS Fletcher,0.0
389,ADS Fletcher,NO Miller,0.0
390,ADS Fletcher,CH Gayle,0.0
391,ADS Fletcher,CR Brathwaite,22.8
392,ADS Fletcher,KA Pollard,42.0
393,ADS Fletcher,FA Allen,0.0
394,ADS Fletcher,R Rampaul,4.5
395,ADS Fletcher,LMP Simmons,0.0
396,ADS Fletcher,KOA Powell,0.0
397,JO Holder,ADS Fletcher,28.666666666666668
398,ADS Fletcher,SO Dowrich,0.0
399,ADS Fletcher,JE Taylor,14.666666666666666
400,ADS Fletcher,DR Smith,0.0
401,ADS Fletcher,SO Hetmyer,0.0
402,ADS Fletcher,KAJ Roach,0.0
403,ADS Fletcher,KMA Paul,0.0
404,SJ Benn,ADS Fletcher,14.142857142857142
405,ADS Fletcher,MN Samuels,53.1
406,ADS Fletcher,JN Mohammed,4.0
407,ADS Fletcher,K Pierre,0.0
408,ADS Fletcher,AS Joseph,0.0
409,J Blackwood,ADS Fletcher,8.5
410,ADS Fletcher,N Pooran,0.0
411,ADS Fletcher,O Thomas,0.0
412,N Deonarine,R Powell,0.0
413,R Powell,KA Hope,37.166666666666664
414,HR Walsh,R Powell,0.0
415,SW Ambris,R Powell,49.0
416,J Charles,R Powell,29.333333333333332
417,DJG Sammy,R Powell,0.0
418,AR Nurse,R Powell,32.791666666666664
419,AD Russell,R Powell,13.0
420,RR Beaton,R Powell,37.0
421,RA Reifer,R Powell,0.0
422,D Ramdin,R Powell,0.0
423,C Hemraj,R Powell,15.8
424,ML Cummins,R Powell,17.6
425,CAK Walton,R Powell,11.0
426,BA King,R Powell,0.0
427,OC McCoy,R Powell,4.0
428,E Lewis,R Powell,66.15789473684211
429,RL Chase,R Powell,25.714285714285715
430,V Permaul,R Powell,0.0
431,R Powell,D Bishoo,26.266666666666666
432,R Shepherd,R Powell,0.0
433,JD Campbell,R Powell,0.0
434,KC Brathwaite,R Powell,38.0
435,SD Hope,R Powell,60.17857142857143
436,NO Miller,R Powell,17.0
437,CH Gayle,R Powell,61.84615384615385
438,CR Brathwaite,R Powell,45.0
439,R Powell,KA Pollard,0.0
440,R Powell,FA Allen,11.75
441,R Rampaul,R Powell,0.0
442,R Powell,LMP Simmons,0.0
443,R Powell,KOA Powell,35.714285714285715
444,JO Holder,R Powell,50.125
445,SO Dowrich,R Powell,0.0
446,JE Taylor,R Powell,18.0
447,DR Smith,R Powell,0.0
448,SO Hetmyer,R Powell,57.75
449,KAJ Roach,R Powell,27.9
450,R Powell,KMA Paul,32.3
451,SJ Benn,R Powell,36.0
452,MN Samuels,R Powell,41.0
453,JN Mohammed,R Powell,39.92307692307692
454,K Pierre,R Powell,0.0
455,R Powell,AS Joseph,24.428571428571427
456,J Blackwood,R Powell,0.0
457,N Pooran,R Powell,0.0
458,R Powell,O Thomas,13.25
459,N Deonarine,KA Hope,0.0
460,N Deonarine,HR Walsh,0.0
461,N Deonarine,SW Ambris,0.0
462,N Deonarine,J Charles,0.0
463,N Deonarine,DJG Sammy,70.0
464,N Deonarine,AR Nurse,0.0
465,N Deonarine,AD Russell,46.5
466,N Deonarine,RR Beaton,0.0
467,N Deonarine,RA Reifer,0.0
468,N Deonarine,D Ramdin,47.5
469,N Deonarine,C Hemraj,0.0
470,N Deonarine,ML Cummins,0.0
471,N Deonarine,CAK Walton,0.0
472,N Deonarine,BA King,0.0
473,N Deonarine,OC McCoy,0.0
474,N Deonarine,E Lewis,0.0
475,N Deonarine,RL Chase,0.0
476,N Deonarine,V Permaul,0.0
477,N Deonarine,D Bishoo,0.0
478,N Deonarine,R Shepherd,0.0
479,N Deonarine,JD Campbell,0.0
480,N Deonarine,KC Brathwaite,0.0
481,N Deonarine,SD Hope,0.0
482,N Deonarine,NO Miller,0.0
483,N Deonarine,CH Gayle,27.0
484,N Deonarine,CR Brathwaite,29.0
485,N Deonarine,KA Pollard,0.0
486,N Deonarine,FA Allen,0.0
487,N Deonarine,R Rampaul,0.0
488,N Deonarine,LMP Simmons,0.0
489,N Deonarine,KOA Powell,0.0
490,N Deonarine,JO Holder,35.0
491,N Deonarine,SO Dowrich,0.0
492,N Deonarine,JE Taylor,10.0
493,N Deonarine,DR Smith,44.5
494,N Deonarine,SO Hetmyer,0.0
495,N Deonarine,KAJ Roach,0.0
496,N Deonarine,KMA Paul,0.0
497,N Deonarine,SJ Benn,28.0
498,N Deonarine,MN Samuels,64.5
499,N Deonarine,JN Mohammed,0.0
500,N Deonarine,K Pierre,0.0
501,N Deonarine,AS Joseph,0.0
502,N Deonarine,J Blackwood,0.0
503,N Deonarine,N Pooran,0.0
504,N Deonarine,O Thomas,0.0
505,HR Walsh,KA Hope,0.0
506,SW Ambris,KA Hope,71.0
507,J Charles,KA Hope,0.0
508,DJG Sammy,KA Hope,0.0
509,AR Nurse,KA Hope,34.5
510,AD Russell,KA Hope,0.0
511,RR Beaton,KA Hope,16.0
512,RA Reifer,KA Hope,0.0
513,D Ramdin,KA Hope,0.0
514,C Hemraj,KA Hope,0.0
515,ML Cummins,KA Hope,26.5
516,CAK Walton,KA Hope,1.0
517,BA King,KA Hope,0.0
518,OC McCoy,KA Hope,0.0
519,E Lewis,KA Hope,40.0
520,RL Chase,KA Hope,42.0
521,V Permaul,KA Hope,0.0
522,KA Hope,D Bishoo,41.666666666666664
523,R Shepherd,KA Hope,0.0
524,JD Campbell,KA Hope,0.0
525,KC Brathwaite,KA Hope,0.0
526,SD Hope,KA Hope,55.833333333333336
527,NO Miller,KA Hope,21.0
528,CH Gayle,KA Hope,39.0
529,CR Brathwaite,KA Hope,0.0
530,KA Hope,KA Pollard,0.0
531,KA Hope,FA Allen,0.0
532,R Rampaul,KA Hope,0.0
533,KA Hope,LMP Simmons,0.0
534,KA Hope,KOA Powell,0.0
535,JO Holder,KA Hope,41.0
536,SO Dowrich,KA Hope,0.0
537,JE Taylor,KA Hope,33.0
538,DR Smith,KA Hope,0.0
539,SO Hetmyer,KA Hope,6.0
540,KAJ Roach,KA Hope,0.0
541,KA Hope,KMA Paul,0.0
542,SJ Benn,KA Hope,0.0
543,MN Samuels,KA Hope,65.0
544,JN Mohammed,KA Hope,43.0
545,K Pierre,KA Hope,0.0
546,KA Hope,AS Joseph,40.666666666666664
547,J Blackwood,KA Hope,0.0
548,N Pooran,KA Hope,0.0
549,KA Hope,O Thomas,0.0
550,HR Walsh,SW Ambris,25.0
551,HR Walsh,J Charles,0.0
552,HR Walsh,DJG Sammy,0.0
553,AR Nurse,HR Walsh,0.0
554,AD Russell,HR Walsh,0.0
555,RR Beaton,HR Walsh,0.0
556,RA Reifer,HR Walsh,0.0
557,HR Walsh,D Ramdin,0.0
558,HR Walsh,C Hemraj,0.0
559,HR Walsh,ML Cummins,0.0
560,HR Walsh,CAK Walton,0.0
561,HR Walsh,BA King,35.75
562,HR Walsh,OC McCoy,0.0
563,E Lewis,HR Walsh,53.333333333333336
564,HR Walsh,RL Chase,29.125
565,HR Walsh,V Permaul,0.0
566,HR Walsh,D Bishoo,0.0
567,R Shepherd,HR Walsh,13.0
568,HR Walsh,JD Campbell,0.0
569,KC Brathwaite,HR Walsh,0.0
570,SD Hope,HR Walsh,70.44444444444444
571,HR Walsh,NO Miller,0.0
572,HR Walsh,CH Gayle,0.0
573,HR Walsh,CR Brathwaite,0.0
574,HR Walsh,KA Pollard,22.77777777777778
575,HR Walsh,FA Allen,39.0
576,HR Walsh,R Rampaul,0.0
577,HR Walsh,LMP Simmons,0.0
578,HR Walsh,KOA Powell,0.0
579,JO Holder,HR Walsh,11.0
580,HR Walsh,SO Dowrich,0.0
581,HR Walsh,JE Taylor,0.0
582,HR Walsh,DR Smith,0.0
583,HR Walsh,SO Hetmyer,40.0
584,HR Walsh,KAJ Roach,0.0
585,HR Walsh,KMA Paul,13.0
586,SJ Benn,HR Walsh,0.0
587,HR Walsh,MN Samuels,0.0
588,HR Walsh,JN Mohammed,0.0
589,HR Walsh,K Pierre,64.0
590,HR Walsh,AS Joseph,9.88888888888889
591,J Blackwood,HR Walsh,0.0
592,HR Walsh,N Pooran,41.111111111111114
593,HR Walsh,O Thomas,0.0
594,SW Ambris,J Charles,0.0
595,DJG Sammy,SW Ambris,0.0
596,AR Nurse,SW Ambris,63.333333333333336
597,AD Russell,SW Ambris,0.0
598,RR Beaton,SW Ambris,0.0
599,RA Reifer,SW Ambris,49.5
600,SW Ambris,D Ramdin,0.0
601,C Hemraj,SW Ambris,0.0
602,ML Cummins,SW Ambris,38.0
603,SW Ambris,CAK Walton,0.0
604,SW Ambris,BA King,44.0
605,SW Ambris,OC McCoy,0.0
606,E Lewis,SW Ambris,108.0
607,SW Ambris,RL Chase,55.2
608,SW Ambris,V Permaul,0.0
609,SW Ambris,D Bishoo,0.0
610,R Shepherd,SW Ambris,7.0
611,SW Ambris,JD Campbell,179.0
612,KC Brathwaite,SW Ambris,0.0
613,SD Hope,SW Ambris,103.46153846153847
614,SW Ambris,NO Miller,0.0
615,SW Ambris,CH Gayle,51.666666666666664
616,SW Ambris,CR Brathwaite,22.5
617,SW Ambris,KA Pollard,30.6
618,SW Ambris,FA Allen,66.42857142857143
619,SW Ambris,R Rampaul,0.0
620,SW Ambris,LMP Simmons,0.0
621,SW Ambris,KOA Powell,0.0
622,JO Holder,SW Ambris,51.0
623,SO Dowrich,SW Ambris,44.0
624,JE Taylor,SW Ambris,38.0
625,SW Ambris,DR Smith,0.0
626,SO Hetmyer,SW Ambris,77.0
627,SW Ambris,KAJ Roach,54.5
628,SW Ambris,KMA Paul,27.333333333333332
629,SJ Benn,SW Ambris,0.0
630,MN Samuels,SW Ambris,70.0
631,JN Mohammed,SW Ambris,63.0
632,SW Ambris,K Pierre,0.0
633,SW Ambris,AS Joseph,22.166666666666668
634,J Blackwood,SW Ambris,0.0
635,N Pooran,SW Ambris,63.0
636,SW Ambris,O Thomas,16.333333333333332
637,DJG Sammy,J Charles,30.0
638,AR Nurse,J Charles,11.666666666666666
639,AD Russell,J Charles,32.5
640,RR Beaton,J Charles,0.0
641,RA Reifer,J Charles,0.0
642,D Ramdin,J Charles,40.083333333333336
643,C Hemraj,J Charles,0.0
644,ML Cummins,J Charles,0.0
645,CAK Walton,J Charles,0.0
646,J Charles,BA King,0.0
647,J Charles,OC McCoy,0.0
648,E Lewis,J Charles,70.66666666666667
649,RL Chase,J Charles,0.0
650,J Charles,V Permaul,0.0
651,J Charles,D Bishoo,0.0
652,R Shepherd,J Charles,0.0
653,JD Campbell,J Charles,0.0
654,KC Brathwaite,J Charles,31.4
655,SD Hope,J Charles,38.0
656,NO Miller,J Charles,0.0
657,CH Gayle,J Charles,64.0
658,CR Brathwaite,J Charles,35.266666666666666
659,J Charles,KA Pollard,50.77777777777778
660,J Charles,FA Allen,0.0
661,R Rampaul,J Charles,45.0
662,J Charles,LMP Simmons,15.0
663,J Charles,KOA Powell,0.0
664,JO Holder,J Charles,35.333333333333336
665,SO Dowrich,J Charles,0.0
666,JE Taylor,J Charles,38.57142857142857
667,J Charles,DR Smith,0.0
668,SO Hetmyer,J Charles,0.0
669,J Charles,KAJ Roach,0.0
670,J Charles,KMA Paul,0.0
671,SJ Benn,J Charles,25.416666666666668
672,MN Samuels,J Charles,67.3076923076923
673,JN Mohammed,J Charles,87.0
674,K Pierre,J Charles,0.0
675,J Charles,AS Joseph,2.0
676,J Blackwood,J Charles,49.0
677,N Pooran,J Charles,0.0
678,J Charles,O Thomas,0.0
679,AR Nurse,DJG Sammy,0.0
680,AD Russell,DJG Sammy,48.8
681,RR Beaton,DJG Sammy,0.0
682,RA Reifer,DJG Sammy,0.0
683,DJG Sammy,D Ramdin,48.9
684,C Hemraj,DJG Sammy,0.0
685,ML Cummins,DJG Sammy,0.0
686,DJG Sammy,CAK Walton,0.0
